Sentence ID	Audio ID
592468	831147
592480	438254
592504	551614
592592	731276
592593	731277
592594	688919
592601	453144
592620	40469
592621	40470
592622	684293
592625	524855
593411	444139
593412	440392
593413	691499
593414	551615
593415	355384
593417	831148
594235	610795
594258	641763
594270	731278
594271	731279
594411	707537
594413	831149
594419	636478
594426	354751
594428	352514
594439	40512
594447	353652
594453	40513
594542	444140
594543	831150
594561	610796
594562	505461
594564	524856
594565	831151
594567	40517
594578	40518
594579	40519
594588	353432
594589	40520
594590	610797
594591	453145
594617	40523
594620	687294
594632	831152
594633	831153
594634	831154
594635	831155
594851	831156
594852	505462
594854	831157
594856	831158
594857	831159
594858	831160
594859	735450
594860	831161
594861	831162
594862	831163
595513	636479
595529	831164
595577	330643
595887	537969
595889	831165
595890	442384
595891	831166
595897	831167
595901	537970
595903	831168
596001	40559
596006	610798
596010	40560
596011	460066
596013	639202
596016	333573
596017	333574
596018	40561
596020	40562
596021	831169
596027	691500
596034	831170
596037	551616
596040	551617
596048	40563
596049	831171
596050	731280
596059	831172
596064	767641
596065	731281
596071	731282
596075	831173
596155	831174
596158	831175
596213	568210
596214	568211
596215	610799
596217	831176
596218	684294
596219	684295
596232	40564
596239	568212
596246	641764
596273	40566
596835	831177
597251	537971
597521	732255
597658	691501
597659	40582
597660	519194
597661	40583
597668	40584
597671	831178
597677	568213
597680	831179
597683	831180
597685	610800
597687	831181
597688	707538
597700	707539
597706	831182
597707	40586
597708	40587
597713	354740
597767	519195
597900	831183
597906	831184
598209	537972
598215	537973
598218	441835
598219	831185
598220	831186
598225	501088
598227	831187
598230	831188
598259	537974
598299	453146
599072	732256
599074	732257
599075	732258
599076	732259
599077	732260
599166	831189
599168	645257
599180	636480
599184	505463
599185	40601
599188	688920
599197	354631
599201	40603
599202	461744
599207	551618
599213	568214
599229	831190
599237	444141
599240	436002
599246	831191
599358	610801
599366	436003
599367	831192
599370	831193
599380	831194
599382	831195
599384	831196
599388	831197
599391	831198
599393	831199
599395	831200
599399	831201
599539	831202
599542	707540
599583	40610
599598	691502
599599	641765
599600	688921
599603	40611
599606	436004
599614	831203
599615	831204
599616	831205
599617	636481
599618	687295
599619	687296
599620	831206
599631	831207
599633	831208
599690	831209
599692	831210
600129	831211
600133	40617
600135	831212
600158	40618
600159	40619
600161	330644
600169	333037
600171	505464
600172	40620
600173	505465
600174	40621
600176	40622
600178	40623
600179	40624
600181	40625
600183	40626
600186	354583
600187	40627
600191	461745
600192	40628
600195	519196
600196	40629
600199	40630
600200	40631
600203	40632
600205	40633
600206	40634
600209	687297
600217	687298
600222	40635
600223	519197
600224	40636
600333	831213
600424	831214
600431	502604
600432	831215
600442	831216
600443	537975
600445	831217
600447	831218
600448	831219
600457	40637
600577	831220
600748	831221
600799	831222
600820	831223
600881	831224
600886	831225
600888	831226
600893	732261
600897	831227
600902	831228
600904	453147
600906	537976
600908	537977
600910	537978
600911	537979
600912	519198
600918	519199
600920	537980
600927	505466
600928	537981
601169	707541
601181	687299
601186	688922
601214	684296
601231	440919
601659	40706
601674	537982
601848	537983
602059	502605
602182	537984
602206	537985
602434	537986
602441	537987
602554	40725
602563	40726
602565	40727
602566	641766
602567	691503
602568	610802
602610	691504
602615	691505
602625	691506
602644	691507
602661	40728
602688	691508
602794	537988
602801	505467
602803	537989
602805	537990
602806	537991
602828	558877
602834	537992
602842	537993
602860	537994
602862	537995
602874	519200
603229	537996
603305	610803
603320	40842
603348	537997
603373	352929
603375	691509
603391	691510
603398	707542
603463	537998
603464	537999
603466	538000
603469	735451
603486	684297
603826	519201
603939	40907
604020	641767
604343	461746
604357	732262
604403	538001
605375	641768
605642	538002
605647	519202
605668	832928
605671	832929
605673	538004
605675	832930
605678	832931
605679	832932
605683	832933
605685	832934
605688	832935
605689	832936
605691	832937
605693	538005
605695	832938
605696	832939
605699	832940
605703	732263
605704	832941
605707	538006
605710	538007
605712	444142
605714	832942
605717	538008
605719	538009
605722	832943
605747	832944
605748	832945
605760	453148
605764	538010
605765	538011
605773	832946
605921	832947
605923	832948
605955	832949
605987	707543
606035	441484
606038	585711
606065	449906
606084	585712
606089	585713
606092	453149
606103	585714
606119	585715
606127	585716
606154	585717
606172	449907
606175	585718
606176	585719
606185	585720
606186	585721
606279	832950
606280	832951
606281	832952
606282	832953
606284	832954
606676	538012
606773	538013
606779	732264
606962	538014
606963	538015
606964	538016
606965	538017
606971	538018
606977	538019
606986	538020
606987	441661
606994	538021
607347	41013
607995	437713
608383	41025
608384	41026
608392	41027
608396	436005
608397	639203
608400	645258
608403	41028
608490	538022
608635	442558
608644	453150
608867	538023
608973	538024
608975	449908
609171	538025
609193	538026
609199	538027
609685	41041
609717	585722
609719	585723
609721	449909
609722	585724
609725	585725
609733	585726
609738	585727
609749	585728
609755	585729
609761	438046
609766	585730
609770	461363
609787	585731
609796	459422
609801	585732
609810	585733
609815	585734
609818	461364
609823	441836
609828	458767
610310	440393
610641	505468
610642	502606
610835	538028
610860	538029
611070	832955
611073	441662
611090	442003
611105	832956
611106	732265
611107	832957
611109	832958
611112	832959
611114	832960
611125	538030
611132	538031
611134	538032
611145	442559
611197	502607
611269	442889
611274	354869
611319	538033
611335	538034
611345	438047
611358	538035
611359	538036
611368	538037
611718	639204
611720	707544
611725	691511
611730	691512
611781	505469
611784	505470
611786	538038
611832	538039
612902	41090
612904	641769
612905	691513
612906	551619
612908	639205
612909	687300
612911	688923
612912	639206
612913	551620
612918	330645
612976	585735
613070	453151
613073	585736
613074	585737
613092	438255
613093	444143
613096	449910
613097	585738
613424	688924
613919	505471
613932	442560
613934	538040
613936	538041
613937	538042
613942	538043
613962	449911
613963	538044
614016	538045
614132	538046
614227	928919
614449	438256
614450	442004
614452	453152
614453	691514
614455	691515
614459	943037
614460	519203
614462	687301
614464	505472
614740	767642
614741	735452
614742	832961
614743	832962
614744	832963
614745	832964
614746	832965
614748	832966
614749	832967
614750	832968
614751	832969
614752	832970
614753	832971
614754	832972
614763	444144
614824	41132
614825	610804
614865	460067
615101	538047
615102	538048
615106	442890
615108	538049
615131	449912
615561	610805
615563	41138
615570	707545
615573	330646
615601	688925
615603	691516
615605	688926
615607	610806
615614	691517
615616	538050
615625	641770
615632	41139
615651	505473
615659	688927
615668	437714
615759	538051
615777	453153
615786	538052
615795	538053
615880	707546
615896	610807
615977	354802
616027	688928
616043	41143
616083	687302
616131	355141
616137	551621
616145	453154
616146	41149
616153	707547
617522	41165
617526	551622
617527	551623
617532	41166
617534	41167
617541	610808
617640	639207
617642	731283
617679	551624
617758	41171
617786	707548
617792	691518
617828	41173
617835	41174
618145	538054
618418	538055
618515	538056
618516	538057
618517	538058
618529	691519
618531	731284
618533	691520
618537	551625
618538	688929
618539	688930
618540	688931
618541	688932
618543	41181
618544	684298
618548	641771
618559	732266
618561	732267
618590	449913
618591	449914
618619	687303
618620	453155
618621	41183
618628	731285
618629	707549
618638	444145
618639	353958
618641	636482
618644	688933
618645	519204
618647	41186
618651	551626
618653	436006
618654	436007
618656	436008
618658	353983
618659	568215
618661	354739
618662	354708
618667	41187
618679	928920
618701	538059
618716	943038
618719	707550
618720	551627
618721	610809
618723	436009
618725	436010
618727	524857
618728	639208
618729	731286
618730	330647
618733	551628
618736	551629
618741	41193
618742	41194
618750	684299
618801	41198
618802	41199
618804	691521
618835	449915
618852	442005
618861	585739
618922	41200
618941	41201
618944	524858
618947	41203
618952	501089
619107	438257
619109	538060
619114	538061
619198	585740
619201	585741
619202	585742
619209	585743
619223	585744
619229	585745
619243	585746
619599	41226
619613	41230
619614	41231
619616	641772
619617	355148
619620	453156
619623	691522
619634	687304
619637	41237
619649	41240
619662	731287
619664	731288
619665	731289
619668	707551
619669	707552
619837	353732
619838	353708
619841	353528
619842	353507
619845	41272
619906	449916
620183	41287
620197	449917
620199	442891
620200	442892
620204	684300
620206	41288
620207	645259
620210	501090
620211	636483
620219	684301
620247	641773
620249	691523
620316	636484
620773	449918
620775	636485
620776	641774
620777	731290
620785	641775
620789	519205
620792	645260
621969	449919
621972	538062
622281	41376
622349	688934
622350	551630
622352	645261
622353	688935
622354	551631
622355	519206
622369	585747
622371	41384
622372	460416
622375	449920
622382	585748
622386	442561
622396	449921
622399	585749
622400	585750
622404	585751
622462	585752
622914	538063
622931	538064
622951	538065
623388	832973
623390	832974
623393	832975
623394	461747
623395	832976
623396	832977
623397	832978
623398	832979
623399	832980
623411	832981
623415	832982
623416	832983
623417	832984
623418	832985
623419	832986
623478	538066
623480	538067
623619	41419
623622	41420
623626	731291
623724	610810
623730	610811
623731	691524
623782	639209
623839	41434
623847	639210
623851	41435
623853	41436
623861	442893
623863	41437
623871	636486
623882	41438
623884	354883
623887	354805
623888	688936
623890	41439
623896	585753
623899	438048
623902	610812
623909	585754
623917	442208
623922	832987
623923	832988
623927	832989
623928	832990
623929	832991
623930	41441
623931	519207
623935	832992
623939	832993
623940	832994
623941	832995
623944	832996
623945	832997
623947	832998
623949	735453
623950	505474
623953	832999
623955	833000
623957	833001
623958	517894
623959	961068
623961	517895
623964	833003
623966	833004
623968	585755
623971	585756
623975	453157
624033	538068
624035	538069
624069	460746
624090	732268
624098	449922
624099	505475
624109	538070
624111	538071
624141	538072
624157	538073
624158	538074
624171	538075
624201	538076
624203	538077
624210	538078
624216	538079
624219	538080
624777	538081
624780	538082
624781	538083
624783	538084
624789	538085
624807	538086
624842	453158
624845	453159
624848	453160
624890	505476
624988	538087
624989	538088
625013	505477
625015	505478
625510	501091
625511	519208
625512	438049
625551	441086
625567	453161
625738	833005
625739	461365
625740	833006
625741	833007
625742	505479
625743	833008
625744	833009
625745	833010
625746	833011
625747	505480
625748	833012
625749	501092
625756	459423
625767	453162
625796	41472
625814	691525
625815	353578
625816	355003
625817	517896
625818	610813
625851	519209
625852	538089
625853	538090
625854	558878
625857	441485
625861	453163
625866	538091
625873	519210
625874	538092
626063	568216
626067	517897
626068	538093
627048	459424
627056	519211
627073	732269
627075	438258
627275	330648
627277	641776
627282	691526
627293	41523
627295	354978
627300	691527
627302	639211
627307	330649
627312	354791
627324	691528
627330	41525
627333	551632
627341	610814
627354	691529
627363	551633
627365	505481
627716	538094
627793	639212
627824	568217
627825	41531
627827	333575
627828	641777
627829	688937
627834	517898
627835	517899
627838	517900
627844	355104
627845	355042
627846	641778
627847	731292
627877	691530
628012	688938
628013	688939
628024	610815
628031	641779
628034	568218
628037	41532
628046	610816
628118	833013
628119	833014
628120	734249
628121	833015
628126	833016
628129	833017
628131	833018
628132	833019
628134	833020
628135	833021
628136	833022
628138	833023
628140	517901
628241	437715
628278	538095
628289	538096
628292	538097
628384	505482
628978	538098
629004	707553
629005	41598
629010	731293
629012	41600
629013	687305
629059	538099
629060	505483
629228	731294
629229	610817
629230	641780
629232	41602
629250	691531
629259	636487
629275	333576
629277	691532
629278	639213
629659	519212
629660	505484
629715	943039
629980	538100
630499	538101
630513	767643
630765	501093
630770	437716
630772	41650
630776	437717
630777	437718
630780	538102
630800	538103
630803	538104
630808	538105
630809	538106
630812	538107
630815	453164
630824	538108
630909	734250
630911	538109
630917	538110
630920	538111
630933	538112
630946	441327
630990	538113
631014	440740
631043	41655
631044	688940
631046	41656
631048	438259
631050	41657
631051	41658
631053	441486
631065	610818
631152	449923
631153	519213
631154	453165
631165	505485
631462	438260
631463	41672
631464	436011
631468	568219
631469	524859
631470	707554
631472	639214
631473	442385
631474	691533
631476	691534
631478	687306
631482	41673
631757	453166
631760	691535
631763	442562
631768	639215
631771	688941
631773	41689
631776	41690
631777	551634
631778	41691
631780	41692
632247	688942
632284	515827
632456	538114
632634	688943
632635	353500
632644	444146
632645	444147
632646	41729
632648	444148
632650	41730
632654	687307
632655	568220
632656	639216
632659	641781
632661	41731
632662	639217
632665	687308
632668	568221
632672	568222
632673	610819
632675	688944
632678	353931
632679	687309
632681	688945
632683	568223
632684	687310
632686	568224
632687	684302
632688	641782
632689	687311
632690	639218
632691	687312
632716	639219
632855	538115
633234	833024
633236	833025
633238	833026
633241	833027
633244	441087
633246	519214
633248	833028
633250	833029
633251	833030
633254	833031
633258	833032
633261	833033
633263	833034
633358	538116
633422	538117
633423	538118
633426	538119
633427	538120
633431	538121
633438	538122
633441	551635
633470	568225
633513	440920
633532	734251
633538	330650
633624	538123
633625	538124
633626	453167
633633	538125
634562	538126
634620	538127
634621	538128
634722	636488
634723	436012
634724	41783
634725	505486
634726	41784
634729	330651
634730	354030
634732	731295
634733	442894
634735	449924
634738	943040
634769	501094
634776	538129
634994	41789
635019	449925
635020	449926
635021	538130
635022	538131
635581	538132
635750	538133
635753	639220
635757	687313
635759	551636
635767	691536
635770	684303
635771	691537
635773	41811
635776	641783
635777	731296
635787	354911
635794	684304
635797	568226
635803	636489
635813	442895
635828	41812
635830	41813
635832	440394
635932	438261
635960	538134
635964	538135
636447	444149
636452	558879
636476	538136
636505	684305
636511	691538
636714	770004
636780	538137
636785	538138
636789	449927
636796	538139
636800	538140
636802	538141
636803	538142
636810	459709
636813	441487
636833	538143
636834	538144
636835	731297
636838	645262
636839	731298
636850	731299
636851	731300
636856	636490
636864	687314
636870	639221
636882	41836
636884	641784
636886	641785
636931	551637
636945	691539
637016	41840
637022	41841
637023	449928
637107	538145
637109	538146
637120	538147
637128	610820
637132	691540
637172	41843
637283	645263
637316	453168
637330	538148
637358	538149
637364	538150
637372	538151
637374	538152
637375	538153
637386	459710
637387	538154
637391	538155
637392	538156
637420	444150
637429	538157
637453	538158
637454	538159
637456	440216
637467	833035
637468	833036
637469	459171
637470	449929
637471	833037
637472	833038
637473	833039
637474	833040
637475	833041
637476	833042
637477	833043
637478	441488
637479	833044
637480	833045
637481	438262
637482	833046
637483	833047
637484	833048
637485	833049
637486	833050
637487	833051
637488	833052
637489	833053
637490	833054
637491	833055
637492	833056
637493	833057
637494	833058
637999	41862
638000	41863
638012	707555
638014	707556
638015	707557
638058	610821
638131	41864
638132	41865
638137	538160
638166	767644
638170	538161
638171	538162
638195	444151
638196	444152
638239	41868
638255	688946
638273	610822
638274	707558
638318	442386
638606	524860
638640	943041
638641	505487
638643	41885
638651	524861
638652	505488
638653	505489
638654	519215
638657	551638
638658	551639
638659	639222
638660	41886
638663	41887
638841	735454
639313	352934
639315	352749
639316	352902
639340	641786
639342	707559
639349	519216
639350	551640
639354	687315
639355	436013
639361	41908
639362	636491
639715	41919
639716	41920
639720	610823
639721	505490
639722	505491
639724	610824
639725	41921
639727	461038
639728	551641
639732	41922
639870	735455
640304	639223
640309	691541
640347	688947
640378	691542
640398	691543
640399	691544
640401	731301
640403	41930
640407	610825
640412	352905
640414	636492
640417	641787
640420	645264
640422	436014
640432	687316
640435	353555
640438	636493
640441	639224
640447	551642
640449	687317
640454	641788
640840	833059
640842	833060
640845	734252
640846	833061
640848	833062
641029	41934
641032	636494
641040	505492
641075	442387
641079	538163
642173	41988
642175	610826
642176	684306
642177	684307
642178	41989
642179	636495
642180	691545
642185	551643
642236	519217
642253	598033
642346	538164
642355	449930
642408	833063
642409	833064
642411	833065
642641	438050
642642	444153
642646	538165
643546	610827
643568	42014
643578	641789
643580	641790
643585	610828
643594	524862
643602	691546
643604	691547
643609	691548
643656	707560
644813	333577
644814	333578
644830	42043
644838	684308
644842	691549
644848	636496
644858	707561
644860	42045
645508	538166
645709	505493
645711	436015
645714	42066
645715	42067
645722	691550
645739	538167
645751	355353
645752	610829
645779	42069
645780	355379
646729	645265
646732	524863
646737	707562
646741	731302
646758	42084
646762	524864
646763	731303
646768	568227
646770	691551
646778	684309
646779	684310
646780	684311
646908	449931
646909	453169
646910	833066
646913	833067
646915	833068
646916	833069
646917	833070
646918	833071
646919	833072
646920	833073
649860	687318
649861	688948
649862	691552
649863	610830
649864	687319
649865	687320
649866	684312
649867	639225
649868	42100
649959	943042
651376	524865
651377	636497
651380	639226
651382	691553
651386	636498
651395	551644
651402	440395
651404	438051
651421	641791
651441	355243
651442	355300
651444	42119
651677	42123
651679	688949
651680	42124
651683	568228
651684	691554
651685	42125
651696	684313
651701	691555
651703	524866
651704	453170
651705	610831
651706	610832
651707	42127
651708	691556
651710	436016
652684	641792
652691	691557
652697	691558
652709	691559
652718	568229
652730	330652
652953	42153
652955	42154
652957	42155
652985	438263
652986	519218
652988	641793
652993	519219
652997	355216
652998	355425
652999	436017
653001	707563
653002	436018
653003	524867
653005	436019
653006	436020
653020	687321
653023	687322
653025	691560
653043	551645
653046	551646
653346	684314
653348	687323
653365	731304
654428	568230
654499	691561
654641	639227
654648	691562
654798	610833
654799	352821
655258	645266
655260	639228
655261	731305
655262	691563
655263	691564
655267	691565
655268	42175
655269	731306
655271	551647
655272	551648
655276	691566
655278	691567
655281	641794
655283	691568
655284	610834
655293	687324
655294	687325
655296	42176
655301	42177
655302	610835
655303	691569
655321	568231
656026	937454
656038	735456
656048	937455
656057	937456
656059	937457
656060	937458
656061	505494
656062	505495
656064	937459
656065	937460
656067	937461
656073	937462
656076	937463
656105	937464
656109	937465
656129	937466
656133	937467
656142	519220
656148	937468
656156	937469
656158	937470
656160	937471
656162	937472
656164	937473
656166	937474
656171	937475
656175	937476
656183	937477
656189	937478
656195	937479
656203	937480
656214	937481
656219	636499
656221	636500
656222	641795
656224	568232
656226	687326
656227	551649
656229	353776
656230	42184
656236	937482
656237	937483
656238	440569
656241	937484
656244	937485
656270	937486
656271	937487
656273	937488
656275	505496
656278	453171
656279	937489
656282	937490
656284	937491
656287	732270
656289	937492
656291	519221
656349	937493
656357	937494
656373	937495
656375	937496
656377	937497
656383	937498
656867	691570
656868	449932
656870	449933
656872	449934
656874	568233
656875	687327
656876	505497
656877	505498
656878	501095
657002	42197
657076	684315
657094	42199
657125	687328
657127	641796
658738	691571
658740	636501
658741	688950
658748	42228
658787	707564
659079	691572
659082	568234
659096	42235
659625	641797
659626	42242
659627	645267
659629	42243
659630	42244
659632	449935
659633	641798
659663	442896
659664	442897
659833	731307
659839	436021
660241	639229
660242	645268
660243	645269
660245	645270
660250	639230
660251	636502
660253	568235
660255	610836
660292	42251
661305	691573
661311	691574
661316	691575
661318	687329
661319	731308
661358	42277
661359	42278
661376	707565
661377	707566
661447	355421
661450	688951
661458	42280
661607	449936
661625	436022
661651	707567
661663	731309
661931	687330
662012	937499
663552	691576
663570	731310
663591	505499
663603	707568
664035	568236
664036	42333
664590	731311
665427	833074
665428	833075
665430	833076
665431	833077
665432	833078
665433	833079
665434	833080
665436	833081
665767	639231
665769	610837
665772	42360
665775	691577
665784	42361
665871	734253
665938	735457
666090	833082
666092	833083
666093	833084
666094	833085
666095	833086
666097	833087
666098	833088
666099	833089
666100	833090
666101	833091
666102	833092
666103	833093
666104	833094
666105	833095
666106	833096
667054	460068
667057	42372
667173	42374
667176	524868
667177	353909
667179	691578
667187	42375
667206	354977
667209	610838
667212	436023
667213	436024
667224	42376
667686	928921
667809	731312
667815	731313
668414	687331
668418	42390
668423	459711
668427	42391
668428	691579
668429	688952
668437	333038
668513	42393
668519	691580
668520	691581
668521	691582
668522	691583
668523	691584
668524	691585
668525	691586
668526	691587
668528	691588
668529	691589
668532	691590
668534	691591
668537	691592
668538	691593
668539	691594
668540	691595
668542	691596
668543	691597
668544	691598
668548	691599
668551	691600
668553	688953
668566	691601
668567	691602
668569	691603
668571	517902
668576	691604
668580	691605
668581	691606
668584	641799
668586	691607
669040	731314
669428	928922
669491	441328
669689	459712
670177	568237
670179	688954
670198	707569
670222	691608
670228	519222
670230	354087
670231	639232
671096	688955
671105	610839
671106	610840
671112	330653
671114	610841
671715	691609
671728	636503
671733	354772
671734	354613
671736	42495
671738	641800
671740	42496
671741	691610
671744	551650
671749	691611
671750	568238
671751	610842
671752	610843
671757	636504
672067	645271
672105	688956
672108	505500
672110	707570
672117	639233
672119	636505
672123	691612
672126	636506
672128	691613
672130	691614
672133	691615
672135	691616
672137	691617
672138	691618
672140	568239
672159	691619
672160	568240
672170	524869
672173	42499
672176	645272
672894	42515
672895	42516
672896	687332
672898	568241
672902	691620
672903	731315
672905	684316
672908	551651
672912	687333
672914	568242
672916	524870
672923	42517
672975	691621
672976	691622
672981	1062356
672985	687334
672989	42519
672991	691623
672993	519223
672995	707571
672997	444154
672998	636507
672999	42520
673000	641801
673002	42521
673003	42522
673004	42523
673005	42524
673006	42525
673008	42526
673011	505501
673012	519224
673014	42527
673016	42528
673017	684317
673018	684318
673019	42529
673021	42530
673022	449937
673023	42531
673024	42532
673026	691624
673028	42533
673030	42534
673032	691625
673033	691626
673065	691627
673801	684319
673802	688957
674244	691628
674245	691629
674362	538168
674512	691630
674514	691631
675025	691632
675174	333579
675175	333580
675185	639234
675188	354114
675190	707572
675191	551652
675192	691633
675205	687335
676272	937500
676273	937501
676843	42582
676845	449938
676847	42583
677844	639235
678211	928923
678217	928924
678218	453172
678220	928925
678224	928926
678263	932953
678464	598034
678488	519225
678503	598035
678797	767645
678802	645273
678803	610844
678809	598036
678810	453173
678811	691634
678815	598037
678816	502608
678821	449939
678831	458579
678832	691635
678833	691636
678836	598038
679710	641802
679751	42607
679752	610845
679753	641803
679754	645274
679756	551653
679757	688958
679758	453174
679759	449940
679760	42608
679761	42609
679762	691637
679763	519226
679765	691638
679767	641804
679770	684320
679771	330654
679785	598039
679788	598040
679791	461748
679800	731316
679803	707573
679806	691639
679810	731317
683089	568243
683105	639236
683110	610846
683114	641805
683117	610847
683118	691640
683119	645275
683121	691641
683122	610848
683123	610849
683125	688959
683126	641806
683131	333581
683133	691642
683134	610850
683135	691643
683136	610851
683142	568244
683145	691644
683148	691645
683149	691646
683150	691647
683152	691648
683160	691649
683163	639237
683164	43030
683169	43031
683170	691650
683346	461366
683347	444155
683357	519227
683366	505502
683370	687336
683372	707574
683378	460069
683388	437719
683424	449941
683434	438264
683442	438265
683445	43036
683446	43037
683473	636508
683874	43039
683875	43040
683877	354640
683882	731318
683885	43041
683886	333582
683887	943043
683889	610852
684310	610853
684311	354983
684551	639238
684552	645276
684553	43056
684554	731319
684555	610854
684556	641807
684557	687337
684558	524871
684559	691651
684560	691652
684561	688960
684562	684321
684563	568245
684564	610855
684565	568246
684566	568247
684567	524872
684568	610856
685370	636509
685372	636510
685373	551654
685374	731320
685460	440570
685465	43075
685468	502609
685487	502610
685491	502611
685492	437901
685494	43076
685495	732271
685497	444156
685498	937502
685546	505503
685576	684322
685579	636511
686522	645277
686525	943044
686858	460747
686860	568248
686868	610857
686869	610858
686871	688961
686872	688962
686874	691653
686875	354664
686876	354686
686877	354684
686879	641808
686880	688963
686881	687338
686882	687339
686883	688964
686886	639239
686887	639240
686891	354693
686892	691654
686897	568249
686899	43091
686900	691655
686902	688965
686904	688966
686905	691656
686907	688967
686910	688968
686915	691657
686927	43092
686932	505504
686936	43093
688352	354632
688374	707575
688380	688969
688382	688970
688383	43168
688384	43169
688385	688971
688398	731321
688399	610859
688532	610860
688989	519228
689043	43176
689688	43179
689693	568250
690052	551655
690054	639241
690056	43193
690057	639242
690058	641809
690059	551656
690061	551657
690068	551658
690141	641810
690149	636512
690172	505505
690174	639243
690252	43195
690636	691658
690639	43204
690729	551659
690754	524873
690755	551660
690785	519229
690795	691659
690796	687340
690816	691660
690818	645278
690819	684323
690821	687341
690835	691661
690841	568251
690844	691662
690852	43206
691006	505506
691079	43209
691082	687342
691085	641811
691086	707576
691088	610861
691090	43210
691092	636513
691097	734704
691103	524874
691104	639244
691369	551661
691753	594174
692520	833097
692524	833098
692527	833099
692546	524354
692548	833100
692553	833101
692693	43222
692694	352459
692695	354656
692697	333039
692698	333040
692700	43223
692702	610862
692703	352633
692704	641812
692705	641813
692706	43224
692707	354939
692708	691663
692710	354873
692711	459425
692712	687343
692713	645279
692714	330655
692715	688972
692716	43225
692718	639245
692719	568252
692720	568253
692721	355317
692722	333583
692723	43226
692724	43227
692725	684324
692728	568254
692730	687344
692731	43228
692732	641814
692733	639246
692734	43229
692735	43230
692736	43231
692737	610863
692762	691664
692853	731323
693260	43238
693262	688973
693273	688974
693292	691665
693297	568255
693761	568256
693762	453175
693764	524875
693765	943045
693768	43250
693769	43251
693770	517903
693774	43252
693775	43253
693791	524876
693793	688975
693794	688976
693795	688977
693796	688978
693797	688979
693798	688980
693800	688981
693807	684325
693813	519230
693815	639247
693826	636514
693832	641815
693840	684326
693842	641816
693846	707577
693853	691666
693854	43254
693856	43255
693858	43256
693862	645280
693866	505507
693868	610864
693870	43258
694084	43262
694496	641817
694518	688982
694570	833102
695388	684327
695390	436025
695521	639248
695524	551662
695544	641818
695547	691667
696537	641819
696540	639249
696541	352584
696545	505508
696562	943046
696563	354093
696575	691668
696982	610865
697460	436026
697463	453176
697465	610866
697468	687345
697474	731324
697476	610867
697479	43303
697485	610868
697487	684328
697489	436027
697490	436028
697491	43304
697494	691669
697499	691670
697508	691671
697509	691672
697514	691673
697891	442388
697892	691674
698052	641820
698076	639250
698493	538169
698581	43361
699268	461367
699269	607932
699746	444157
699756	684329
699774	43409
699779	707578
699783	568257
699787	330656
699789	688983
699798	568258
699824	691675
700226	641821
700238	43415
700243	43416
700255	43417
700258	330657
700260	43418
700262	43419
700263	355113
700266	43420
700270	354049
700272	639251
700329	43425
700341	524877
700346	43426
700597	930520
700784	932954
700785	932955
700796	929584
701368	551663
701372	440571
701373	440572
701607	551664
701609	610869
701622	43463
701623	43464
701625	333584
701627	684330
702554	691676
702555	43474
702557	691677
702558	551665
702559	43475
702560	330658
702562	43476
702574	691678
702579	610870
702581	688984
702582	691679
702584	691680
702585	352544
702587	645281
702588	568259
702589	551666
702594	767646
702604	568260
702613	707579
702614	43477
702616	43478
702617	43479
702637	568261
702639	568262
702653	610871
702664	568263
702669	639252
702675	684331
702922	735458
703590	568264
703591	943047
703717	43605
703718	770005
703721	610872
703747	505509
703789	610873
703796	43606
703805	568265
704234	43610
704235	770006
704242	636515
704244	43611
704253	453177
704303	43612
704304	43613
704305	524878
704306	568266
704307	684332
704308	610874
704310	610875
704313	355086
704314	610876
704318	353514
704319	610877
704320	330659
704324	691681
704351	731325
704366	636516
704370	43614
704371	684333
704372	691682
704373	691683
704374	43615
704376	636517
704377	355413
704381	691684
704382	43616
704383	330660
704384	688985
704385	645282
704386	691685
704387	43617
704388	688986
705153	517904
705157	524879
705161	333041
705206	551667
705675	688987
705690	691686
705703	731326
705717	641822
705735	551668
706438	524355
706617	517905
707434	43860
707473	524880
707476	43889
707477	610878
707479	505510
707496	687346
707994	43909
708031	645283
708035	43910
708036	731327
708094	691687
708442	43923
708446	43924
708447	636518
708452	610879
708453	641823
708454	639253
708459	355058
708461	551669
708467	551670
708552	449942
708553	691688
708554	43926
708555	43927
709227	519231
709239	691689
709302	43932
709303	43933
709306	731328
709310	691690
709321	691691
709322	43934
709323	639254
709325	551671
709327	43935
709333	43936
709358	43937
709363	639255
709366	43938
709368	691692
709370	610880
709376	568267
709617	639256
709621	691693
709622	551672
709623	43940
710115	707580
710119	639257
710123	460417
710124	43943
710131	568268
710147	731329
710156	731330
710157	639258
710185	43945
710187	43946
710190	354027
710191	43947
710215	43948
710220	731331
710221	43949
710222	639259
710223	505511
710225	943048
710227	610881
710229	636519
710230	517906
710231	568269
710244	43950
710678	442563
710867	355041
710909	707581
710923	436029
711123	767647
711379	707582
711385	330661
711408	43978
711409	43979
711410	449943
711729	688988
712046	330662
712047	691694
712048	43983
712049	731332
712050	43984
712051	610882
712052	353608
712053	707583
712055	688989
712056	688990
712058	43985
712060	691695
712061	645284
712062	43986
712064	43987
712065	330663
712070	639260
712093	610883
712099	43988
712106	610884
712107	684334
712113	707584
712116	43989
712267	731333
712856	44027
712873	636520
712874	636521
712878	505512
712880	636522
712881	636523
712883	551673
712884	731334
712893	691696
712897	568270
712928	610885
712930	44030
715507	551674
715511	519232
716043	44064
716080	44065
716547	943049
716551	44078
717057	453178
717380	639261
